s,a,ns,N0,N1,vs0,vs1
45,1,46,62.26,-2.95,77.82,-3.69
45,2,45,47.22,-2.95,59.02,-3.69
45,3,44,47.22,-2.95,59.02,-3.69
46,0,36,39.32,-2.95,49.15,-3.69
46,1,47,75.57,-2.95,94.46,-3.69
46,2,56,90.93,-2.95,113.66,-3.69
46,3,45,47.22,-2.95,59.02,-3.69
47,0,37,49.97,-2.95,62.46,-3.69
47,1,48,49.97,-2.95,62.46,-3.69
47,2,57,107.57,-2.95,134.46,-3.69
47,3,46,62.26,-2.95,77.82,-3.69
48,0,38,29.49,-2.95,36.86,-3.69
48,1,49,32.5,-2.95,40.63,-3.69
48,2,58,75.57,-2.95,94.46,-3.69
48,3,47,75.57,-2.95,94.46,-3.69
49,0,39,13.1,-2.95,16.38,-3.69
49,1,49,32.5,-2.95,40.63,-3.69
49,2,59,73.14,-2.95,91.42,-3.69
49,3,48,49.97,-2.95,62.46,-3.69
50,0,50,0.0,-2.95,0.0,-3.69
50,1,50,0.0,-2.95,0.0,-3.69
50,2,50,0.0,-2.95,0.0,-3.69
50,3,50,0.0,-2.95,0.0,-3.69
51,0,51,0.0,-2.95,0.0,-3.69
51,1,51,0.0,-2.95,0.0,-3.69
51,2,51,0.0,-2.95,0.0,-3.69
51,3,51,0.0,-2.95,0.0,-3.69
52,0,52,0.0,-2.95,0.0,-3.69
52,1,52,0.0,-2.95,0.0,-3.69
52,2,52,0.0,-2.95,0.0,-3.69
52,3,52,0.0,-2.95,0.0,-3.69
53,0,43,40.82,-2.95,51.02,-3.69
53,1,53,33.3,-2.95,41.62,-3.69
53,2,53,33.3,-2.95,41.62,-3.69
53,3,53,33.3,-2.95,41.62,-3.69
54,0,44,47.22,-2.95,59.02,-3.69
54,1,54,40.82,-2.95,51.02,-3.69
54,2,54,40.82,-2.95,51.02,-3.69
54,3,54,40.82,-2.95,51.02,-3.69
55,0,45,47.22,-2.95,59.02,-3.69
55,1,56,90.93,-2.95,113.66,-3.69
55,2,55,62.26,-2.95,77.82,-3.69
55,3,55,62.26,-2.95,77.82,-3.69
56,0,46,62.26,-2.95,77.82,-3.69
56,1,57,107.57,-2.95,134.46,-3.69
56,2,66,126.77,-2.95,158.46,-3.69
56,3,56,90.93,-2.95,113.66,-3.69
57,0,47,75.57,-2.95,94.46,-3.69
57,1,58,75.57,-2.95,94.46,-3.69
57,2,67,147.57,-2.95,184.46,-3.69
57,3,56,90.93,-2.95,113.66,-3.69
58,0,48,49.97,-2.95,62.46,-3.69
58,1,59,73.14,-2.95,91.42,-3.69
58,2,68,111.85,-2.95,139.81,-3.69
58,3,57,107.57,-2.95,134.46,-3.69
59,0,49,32.5,-2.95,40.63,-3.69
59,1,59,73.14,-2.95,91.42,-3.69
59,2,69,123.93,-2.95,154.91,-3.69
59,3,58,75.57,-2.95,94.46,-3.69
60,0,60,0.0,-2.95,0.0,-3.69
60,1,60,0.0,-2.95,0.0,-3.69
60,2,60,0.0,-2.95,0.0,-3.69
60,3,60,0.0,-2.95,0.0,-3.69
61,0,61,0.0,-2.95,0.0,-3.69
61,1,61,0.0,-2.95,0.0,-3.69
61,2,61,0.0,-2.95,0.0,-3.69
61,3,61,0.0,-2.95,0.0,-3.69
62,0,62,0.0,-2.95,0.0,-3.69
62,1,62,0.0,-2.95,0.0,-3.69
62,2,62,0.0,-2.95,0.0,-3.69
62,3,62,0.0,-2.95,0.0,-3.69
63,0,63,0.0,-2.95,0.0,-3.69
63,1,63,0.0,-2.95,0.0,-3.69
63,2,63,0.0,-2.95,0.0,-3.69
63,3,63,0.0,-2.95,0.0,-3.69
64,0,64,0.0,-2.95,0.0,-3.69
64,1,64,0.0,-2.95,0.0,-3.69
64,2,64,0.0,-2.95,0.0,-3.69
64,3,64,0.0,-2.95,0.0,-3.69
65,0,65,90.93,-2.95,113.66,-3.69
65,1,66,126.77,-2.95,158.46,-3.69
65,2,65,90.93,-2.95,113.66,-3.69
65,3,65,90.93,-2.95,113.66,-3.69
66,0,56,90.93,-2.95,113.66,-3.69
66,1,67,147.57,-2.95,184.46,-3.69
66,2,76,147.57,-2.95,184.46,-3.69
66,3,66,126.77,-2.95,158.46,-3.69
67,0,57,107.57,-2.95,134.46,-3.69
67,1,68,111.85,-2.95,139.81,-3.69
67,2,77,147.57,-2.95,184.46,-3.69
67,3,66,126.77,-2.95,158.46,-3.69
68,0,58,75.57,-2.95,94.46,-3.69
68,1,69,123.93,-2.95,154.91,-3.69
68,2,78,171.29,-2.95,214.11,-3.69
68,3,67,147.57,-2.95,184.46,-3.69
69,0,59,73.14,-2.95,91.42,-3.69
69,1,69,123.93,-2.95,154.91,-3.69
69,2,79,187.42,-2.95,234.27,-3.69
69,3,68,111.85,-2.95,139.81,-3.69
70,0,70,0.0,-2.95,0.0,-3.69
70,1,70,0.0,-2.95,0.0,-3.69
70,2,70,0.0,-2.95,0.0,-3.69
70,3,70,0.0,-2.95,0.0,-3.69
71,0,71,0.0,-2.95,0.0,-3.69
71,1,71,0.0,-2.95,0.0,-3.69
71,2,71,0.0,-2.95,0.0,-3.69
71,3,71,0.0,-2.95,0.0,-3.69
72,0,72,0.0,-2.95,0.0,-3.69
72,1,72,0.0,-2.95,0.0,-3.69
72,2,72,0.0,-2.95,0.0,-3.69
72,3,72,0.0,-2.95,0.0,-3.69
73,0,73,0.0,-2.95,0.0,-3.69
73,1,73,0.0,-2.95,0.0,-3.69
73,2,73,0.0,-2.95,0.0,-3.69
73,3,73,0.0,-2.95,0.0,-3.69
74,0,74,0.0,-2.95,0.0,-3.69
74,1,74,0.0,-2.95,0.0,-3.69
74,2,74,0.0,-2.95,0.0,-3.69
74,3,74,0.0,-2.95,0.0,-3.69
75,0,75,126.77,-2.95,158.46,-3.69
75,1,76,147.57,-2.95,184.46,-3.69
75,2,75,126.77,-2.95,158.46,-3.69
75,3,75,126.77,-2.95,158.46,-3.69
76,0,66,126.77,-2.95,158.46,-3.69
76,1,77,147.57,-2.95,184.46,-3.69
76,2,76,147.57,-2.95,184.46,-3.69
76,3,76,147.57,-2.95,184.46,-3.69
77,0,67,147.57,-2.95,184.46,-3.69
77,1,78,171.29,-2.95,214.11,-3.69
77,2,77,147.57,-2.95,184.46,-3.69
77,3,76,147.57,-2.95,184.46,-3.69
78,0,68,111.85,-2.95,139.81,-3.69
78,1,79,187.42,-2.95,234.27,-3.69
78,2,88,246.62,-2.95,308.27,-3.69
78,3,77,147.57,-2.95,184.46,-3.69
79,0,69,123.93,-2.95,154.91,-3.69
79,1,79,187.42,-2.95,234.27,-3.69
79,2,89,266.78,-2.95,333.47,-3.69
79,3,78,171.29,-2.95,214.11,-3.69
80,0,80,0.0,-2.95,0.0,-3.69
80,1,80,0.0,-2.95,0.0,-3.69
80,2,80,0.0,-2.95,0.0,-3.69
80,3,80,0.0,-2.95,0.0,-3.69
81,0,81,0.0,-2.95,0.0,-3.69
81,1,81,0.0,-2.95,0.0,-3.69
81,2,81,0.0,-2.95,0.0,-3.69
81,3,81,0.0,-2.95,0.0,-3.69
82,0,82,0.0,-2.95,0.0,-3.69
82,1,82,0.0,-2.95,0.0,-3.69
82,2,82,0.0,-2.95,0.0,-3.69
82,3,82,0.0,-2.95,0.0,-3.69
83,0,83,0.0,-2.95,0.0,-3.69
83,1,83,0.0,-2.95,0.0,-3.69
83,2,83,0.0,-2.95,0.0,-3.69
83,3,83,0.0,-2.95,0.0,-3.69
84,0,84,0.0,-2.95,0.0,-3.69
84,1,84,0.0,-2.95,0.0,-3.69
84,2,84,0.0,-2.95,0.0,-3.69
84,3,84,0.0,-2.95,0.0,-3.69
85,0,85,0.0,-2.95,0.0,-3.69
85,1,85,0.0,-2.95,0.0,-3.69
85,2,85,0.0,-2.95,0.0,-3.69
85,3,85,0.0,-2.95,0.0,-3.69
86,0,76,147.57,-2.95,184.46,-3.69
86,1,86,126.77,-2.95,158.46,-3.69
86,2,86,126.77,-2.95,158.46,-3.69
86,3,86,126.77,-2.95,158.46,-3.69
87,0,77,147.57,-2.95,184.46,-3.69
87,1,88,246.62,-2.95,308.27,-3.69
87,2,87,171.29,-2.95,214.11,-3.69
87,3,87,171.29,-2.95,214.11,-3.69
88,0,78,171.29,-2.95,214.11,-3.69
88,1,89,266.78,-2.95,333.47,-3.69
88,2,98,266.78,-2.95,333.47,-3.69
88,3,88,246.62,-2.95,308.27,-3.69
89,0,79,187.42,-2.95,234.27,-3.69
89,1,89,266.78,-2.95,333.47,-3.69
89,2,99,365.98,-2.95,457.47,-3.69
89,3,88,246.62,-2.95,308.27,-3.69
90,0,90,0.0,-2.95,0.0,-3.69
90,1,90,0.0,-2.95,0.0,-3.69
90,2,90,0.0,-2.95,0.0,-3.69
90,3,90,0.0,-2.95,0.0,-3.69
91,0,91,0.0,-2.95,0.0,-3.69
91,1,91,0.0,-2.95,0.0,-3.69
91,2,91,0.0,-2.95,0.0,-3.69
91,3,91,0.0,-2.95,0.0,-3.69
92,0,92,0.0,-2.95,0.0,-3.69
92,1,92,0.0,-2.95,0.0,-3.69
92,2,92,0.0,-2.95,0.0,-3.69
92,3,92,0.0,-2.95,0.0,-3.69
93,0,93,0.0,-2.95,0.0,-3.69
93,1,93,0.0,-2.95,0.0,-3.69
93,2,93,0.0,-2.95,0.0,-3.69
93,3,93,0.0,-2.95,0.0,-3.69
94,0,94,0.0,-2.95,0.0,-3.69
94,1,94,0.0,-2.95,0.0,-3.69
94,2,94,0.0,-2.95,0.0,-3.69
94,3,94,0.0,-2.95,0.0,-3.69
95,0,95,0.0,-2.95,0.0,-3.69
95,1,95,0.0,-2.95,0.0,-3.69
95,2,95,0.0,-2.95,0.0,-3.69
95,3,95,0.0,-2.95,0.0,-3.69
96,0,96,0.0,-2.95,0.0,-3.69
96,1,96,0.0,-2.95,0.0,-3.69
96,2,96,0.0,-2.95,0.0,-3.69
96,3,96,0.0,-2.95,0.0,-3.69
97,0,97,246.62,-2.95,308.27,-3.69
97,1,98,266.78,-2.95,333.47,-3.69
97,2,97,246.62,-2.95,308.27,-3.69
97,3,97,246.62,-2.95,308.27,-3.69
98,0,88,246.62,-2.95,308.27,-3.69
98,1,99,365.98,-2.95,457.47,-3.69
98,2,98,266.78,-2.95,333.47,-3.69
98,3,98,266.78,-2.95,333.47,-3.69
99,0,89,266.78,-2.95,333.47,-3.69
99,1,99,365.98,-2.95,457.47,-3.69
99,2,109,365.98,-2.95,457.47,-3.69
99,3,98,266.78,-2.95,333.47,-3.69
100,0,100,0.0,-2.95,0.0,-3.69
100,1,100,0.0,-2.95,0.0,-3.69
100,2,100,0.0,-2.95,0.0,-3.69
100,3,100,0.0,-2.95,0.0,-3.69
101,0,101,0.0,-2.95,0.0,-3.69
101,1,101,0.0,-2.95,0.0,-3.69
101,2,101,0.0,-2.95,0.0,-3.69
101,3,101,0.0,-2.95,0.0,-3.69
102,0,102,0.0,-2.95,0.0,-3.69
102,1,102,0.0,-2.95,0.0,-3.69
102,2,102,0.0,-2.95,0.0,-3.69
102,3,102,0.0,-2.95,0.0,-3.69
103,0,103,0.0,-2.95,0.0,-3.69
103,1,103,0.0,-2.95,0.0,-3.69
103,2,103,0.0,-2.95,0.0,-3.69
103,3,103,0.0,-2.95,0.0,-3.69
104,0,104,0.0,-2.95,0.0,-3.69
104,1,104,0.0,-2.95,0.0,-3.69
104,2,104,0.0,-2.95,0.0,-3.69
104,3,104,0.0,-2.95,0.0,-3.69
105,0,105,0.0,-2.95,0.0,-3.69
105,1,105,0.0,-2.95,0.0,-3.69
105,2,105,0.0,-2.95,0.0,-3.69
105,3,105,0.0,-2.95,0.0,-3.69
106,0,106,0.0,-2.95,0.0,-3.69
106,1,106,0.0,-2.95,0.0,-3.69
106,2,106,0.0,-2.95,0.0,-3.69
106,3,106,0.0,-2.95,0.0,-3.69
107,0,107,0.0,-2.95,0.0,-3.69
107,1,107,0.0,-2.95,0.0,-3.69
107,2,107,0.0,-2.95,0.0,-3.69
107,3,107,0.0,-2.95,0.0,-3.69
108,0,98,266.78,-2.95,333.47,-3.69
108,1,109,365.98,-2.95,457.47,-3.69
108,2,108,365.98,-2.95,457.47,-3.69
108,3,108,365.98,-2.95,457.47,-3.69
109,0,99,365.98,-2.95,457.47,-3.69
109,1,109,365.98,-2.95,457.47,-3.69
109,2,109,365.98,-2.95,457.47,-3.69
109,3,109,365.98,-2.95,457.47,-3.69
0,0,0,4.24,-3.16,5.3,-3.95
0,1,1,5.5,-3.16,6.87,-3.95
0,2,10,5.5,-3.16,6.87,-3.95
0,3,0,4.24,-3.16,5.3,-3.95
1,0,1,5.5,-3.16,6.87,-3.95
1,1,2,8.62,-3.16,10.78,-3.95
1,2,11,10.22,-3.16,12.78,-3.95
1,3,0,4.24,-3.16,5.3,-3.95
2,0,2,8.62,-3.16,10.78,-3.95
2,1,3,12.22,-3.16,15.27,-3.95
2,2,12,14.14,-3.16,17.67,-3.95
2,3,1,5.5,-3.16,6.87,-3.95
3,0,3,12.22,-3.16,15.27,-3.95
3,1,4,16.06,-3.16,20.08,-3.95
3,2,13,18.62,-3.16,23.28,-3.95
3,3,2,8.62,-3.16,10.78,-3.95
4,0,4,16.06,-3.16,20.08,-3.95
4,1,5,19.34,-3.16,24.18,-3.95
4,2,14,23.44,-3.16,29.3,-3.95
4,3,3,12.22,-3.16,15.27,-3.95
5,0,5,19.34,-3.16,24.18,-3.95
5,1,6,12.78,-3.16,15.98,-3.95
5,2,15,27.54,-3.16,34.42,-3.95
5,3,4,16.06,-3.16,20.08,-3.95
6,0,6,12.78,-3.16,15.98,-3.95
6,1,7,10.48,-3.16,13.1,-3.95
6,2,16,19.34,-3.16,24.18,-3.95
6,3,5,19.34,-3.16,24.18,-3.95
7,0,7,10.48,-3.16,13.1,-3.95
7,1,8,3.35,-3.16,4.19,-3.95
7,2,17,23.59,-3.16,29.49,-3.95
7,3,6,12.78,-3.16,15.98,-3.95
8,0,8,3.35,-3.16,4.19,-3.95
8,1,9,0.0,-3.16,0.0,-3.95
8,2,18,10.48,-3.16,13.1,-3.95
8,3,7,10.48,-3.16,13.1,-3.95
9,0,9,0.0,-3.16,0.0,-3.95
9,1,9,0.0,-3.16,0.0,-3.95
9,2,19,3.35,-3.16,4.19,-3.95
9,3,8,3.35,-3.16,4.19,-3.95
10,0,0,4.24,-3.16,5.3,-3.95
10,1,11,10.22,-3.16,12.78,-3.95
10,2,10,5.5,-3.16,6.87,-3.95
10,3,10,5.5,-3.16,6.87,-3.95
11,0,1,5.5,-3.16,6.87,-3.95
11,1,12,14.14,-3.16,17.67,-3.95
11,2,21,14.14,-3.16,17.67,-3.95
11,3,10,5.5,-3.16,6.87,-3.95
12,0,2,8.62,-3.16,10.78,-3.95
12,1,13,18.62,-3.16,23.28,-3.95
12,2,22,21.02,-3.16,26.28,-3.95
12,3,11,10.22,-3.16,12.78,-3.95
13,0,3,12.22,-3.16,15.27,-3.95
13,1,14,23.44,-3.16,29.3,-3.95
13,2,23,26.64,-3.16,33.3,-3.95
13,3,12,14.14,-3.16,17.67,-3.95
14,0,4,16.06,-3.16,20.08,-3.95
14,1,15,27.54,-3.16,34.42,-3.95
14,2,24,32.66,-3.16,40.82,-3.95
14,3,13,18.62,-3.16,23.28,-3.95
15,0,5,19.34,-3.16,24.18,-3.95
15,1,16,19.34,-3.16,24.18,-3.95
15,2,25,37.78,-3.16,47.22,-3.95
15,3,14,23.44,-3.16,29.3,-3.95
16,0,6,12.78,-3.16,15.98,-3.95
16,1,17,23.59,-3.16,29.49,-3.95
16,2,26,31.46,-3.16,39.32,-3.95
16,3,15,27.54,-3.16,34.42,-3.95
17,0,7,10.48,-3.16,13.1,-3.95
17,1,18,10.48,-3.16,13.1,-3.95
17,2,27,39.98,-3.16,49.97,-3.95
17,3,16,19.34,-3.16,24.18,-3.95
18,0,8,3.35,-3.16,4.19,-3.95
18,1,19,3.35,-3.16,4.19,-3.95
18,2,28,23.59,-3.16,29.49,-3.95
18,3,17,23.59,-3.16,29.49,-3.95
19,0,9,0.0,-3.16,0.0,-3.95
19,1,19,3.35,-3.16,4.19,-3.95
19,2,29,10.48,-3.16,13.1,-3.95
19,3,18,10.48,-3.16,13.1,-3.95
20,0,10,5.5,-3.16,6.87,-3.95
20,1,21,14.14,-3.16,17.67,-3.95
20,2,20,10.22,-3.16,12.78,-3.95
20,3,20,10.22,-3.16,12.78,-3.95
21,0,11,10.22,-3.16,12.78,-3.95
21,1,22,21.02,-3.16,26.28,-3.95
21,2,21,14.14,-3.16,17.67,-3.95
21,3,21,14.14,-3.16,17.67,-3.95
22,0,12,14.14,-3.16,17.67,-3.95
22,1,23,26.64,-3.16,33.3,-3.95
22,2,32,26.64,-3.16,33.3,-3.95
22,3,21,14.14,-3.16,17.67,-3.95
23,0,13,18.62,-3.16,23.28,-3.95
23,1,24,32.66,-3.16,40.82,-3.95
23,2,33,36.66,-3.16,45.82,-3.95
23,3,22,21.02,-3.16,26.28,-3.95
24,0,14,23.44,-3.16,29.3,-3.95
24,1,25,37.78,-3.16,47.22,-3.95
24,2,34,44.18,-3.16,55.22,-3.95
24,3,23,26.64,-3.16,33.3,-3.95
25,0,15,27.54,-3.16,34.42,-3.95
25,1,26,31.46,-3.16,39.32,-3.95
25,2,35,50.58,-3.16,63.22,-3.95
25,3,24,32.66,-3.16,40.82,-3.95
26,0,16,19.34,-3.16,24.18,-3.95
26,1,27,39.98,-3.16,49.97,-3.95
26,2,36,49.81,-3.16,62.26,-3.95
26,3,25,37.78,-3.16,47.22,-3.95
27,0,17,23.59,-3.16,29.49,-3.95
27,1,28,23.59,-3.16,29.49,-3.95
27,2,37,60.46,-3.16,75.57,-3.95
27,3,26,31.46,-3.16,39.32,-3.95
28,0,18,10.48,-3.16,13.1,-3.95
28,1,29,10.48,-3.16,13.1,-3.95
28,2,38,39.98,-3.16,49.97,-3.95
28,3,27,39.98,-3.16,49.97,-3.95
29,0,19,3.35,-3.16,4.19,-3.95
29,1,29,10.48,-3.16,13.1,-3.95
29,2,39,26.0,-3.16,32.5,-3.95
29,3,28,23.59,-3.16,29.49,-3.95
30,0,30,0.0,-3.16,0.0,-3.95
30,1,30,0.0,-3.16,0.0,-3.95
30,2,30,0.0,-3.16,0.0,-3.95
30,3,30,0.0,-3.16,0.0,-3.95
31,0,21,14.14,-3.16,17.67,-3.95
31,1,32,26.64,-3.16,33.3,-3.95
31,2,31,21.02,-3.16,26.28,-3.95
31,3,31,21.02,-3.16,26.28,-3.95
32,0,22,21.02,-3.16,26.28,-3.95
32,1,33,36.66,-3.16,45.82,-3.95
32,2,32,26.64,-3.16,33.3,-3.95
32,3,32,26.64,-3.16,33.3,-3.95
33,0,23,26.64,-3.16,33.3,-3.95
33,1,34,44.18,-3.16,55.22,-3.95
33,2,43,44.18,-3.16,55.22,-3.95
33,3,32,26.64,-3.16,33.3,-3.95
34,0,24,32.66,-3.16,40.82,-3.95
34,1,35,50.58,-3.16,63.22,-3.95
34,2,44,50.58,-3.16,63.22,-3.95
34,3,33,36.66,-3.16,45.82,-3.95
35,0,25,37.78,-3.16,47.22,-3.95
35,1,36,49.81,-3.16,62.26,-3.95
35,2,45,50.58,-3.16,63.22,-3.95
35,3,34,44.18,-3.16,55.22,-3.95
36,0,26,31.46,-3.16,39.32,-3.95
36,1,37,60.46,-3.16,75.57,-3.95
36,2,46,72.74,-3.16,90.93,-3.95
36,3,35,50.58,-3.16,63.22,-3.95
37,0,27,39.98,-3.16,49.97,-3.95
37,1,38,39.98,-3.16,49.97,-3.95
37,2,47,86.06,-3.16,107.57,-3.95
37,3,36,49.81,-3.16,62.26,-3.95
38,0,28,23.59,-3.16,29.49,-3.95
38,1,39,26.0,-3.16,32.5,-3.95
38,2,48,60.46,-3.16,75.57,-3.95
38,3,37,60.46,-3.16,75.57,-3.95
39,0,29,10.48,-3.16,13.1,-3.95
39,1,39,26.0,-3.16,32.5,-3.95
39,2,49,58.51,-3.16,73.14,-3.95
39,3,38,39.98,-3.16,49.97,-3.95
40,0,40,0.0,-3.16,0.0,-3.95
40,1,40,0.0,-3.16,0.0,-3.95
40,2,40,0.0,-3.16,0.0,-3.95
40,3,40,0.0,-3.16,0.0,-3.95
41,0,41,0.0,-3.16,0.0,-3.95
41,1,41,0.0,-3.16,0.0,-3.95
41,2,41,0.0,-3.16,0.0,-3.95
41,3,41,0.0,-3.16,0.0,-3.95
42,0,32,26.64,-3.16,33.3,-3.95
42,1,43,44.18,-3.16,55.22,-3.95
42,2,42,36.66,-3.16,45.82,-3.95
42,3,42,36.66,-3.16,45.82,-3.95
43,0,33,36.66,-3.16,45.82,-3.95
43,1,44,50.58,-3.16,63.22,-3.95
43,2,43,44.18,-3.16,55.22,-3.95
43,3,43,44.18,-3.16,55.22,-3.95
44,0,34,44.18,-3.16,55.22,-3.95
44,1,45,50.58,-3.16,63.22,-3.95
44,2,44,50.58,-3.16,63.22,-3.95
44,3,43,44.18,-3.16,55.22,-3.95
45,0,35,50.58,-3.16,63.22,-3.95
45,1,46,72.74,-3.16,90.93,-3.95
45,2,45,50.58,-3.16,63.22,-3.95
45,3,44,50.58,-3.16,63.22,-3.95
46,0,36,49.81,-3.16,62.26,-3.95
46,1,47,86.06,-3.16,107.57,-3.95
46,2,56,101.42,-3.16,126.77,-3.95
46,3,45,50.58,-3.16,63.22,-3.95
47,0,37,60.46,-3.16,75.57,-3.95
47,1,48,60.46,-3.16,75.57,-3.95
47,2,57,118.06,-3.16,147.57,-3.95
47,3,46,72.74,-3.16,90.93,-3.95
48,0,38,39.98,-3.16,49.97,-3.95
48,1,49,58.51,-3.16,73.14,-3.95
48,2,58,89.48,-3.16,111.85,-3.95
48,3,47,86.06,-3.16,107.57,-3.95
49,0,39,26.0,-3.16,32.5,-3.95
49,1,49,58.51,-3.16,73.14,-3.95
49,2,59,99.14,-3.16,123.93,-3.95
49,3,48,60.46,-3.16,75.57,-3.95
50,0,50,0.0,-3.16,0.0,-3.95
50,1,50,0.0,-3.16,0.0,-3.95
50,2,50,0.0,-3.16,0.0,-3.95
50,3,50,0.0,-3.16,0.0,-3.95
51,0,51,0.0,-3.16,0.0,-3.95
51,1,51,0.0,-3.16,0.0,-3.95
51,2,51,0.0,-3.16,0.0,-3.95
51,3,51,0.0,-3.16,0.0,-3.95
52,0,52,0.0,-3.16,0.0,-3.95
52,1,52,0.0,-3.16,0.0,-3.95
52,2,52,0.0,-3.16,0.0,-3.95
52,3,52,0.0,-3.16,0.0,-3.95
53,0,43,44.18,-3.16,55.22,-3.95
53,1,53,36.66,-3.16,45.82,-3.95
53,2,53,36.66,-3.16,45.82,-3.95
53,3,53,36.66,-3.16,45.82,-3.95
54,0,44,50.58,-3.16,63.22,-3.95
54,1,54,44.18,-3.16,55.22,-3.95
54,2,54,44.18,-3.16,55.22,-3.95
54,3,54,44.18,-3.16,55.22,-3.95
55,0,45,50.58,-3.16,63.22,-3.95
55,1,56,101.42,-3.16,126.77,-3.95
55,2,55,72.74,-3.16,90.93,-3.95
55,3,55,72.74,-3.16,90.93,-3.95
56,0,46,72.74,-3.16,90.93,-3.95
56,1,57,118.06,-3.16,147.57,-3.95
56,2,66,137.26,-3.16,171.57,-3.95
56,3,56,101.42,-3.16,126.77,-3.95
57,0,47,86.06,-3.16,107.57,-3.95
57,1,58,89.48,-3.16,111.85,-3.95
57,2,67,158.06,-3.16,197.57,-3.95
57,3,56,101.42,-3.16,126.77,-3.95
58,0,48,60.46,-3.16,75.57,-3.95
58,1,59,99.14,-3.16,123.93,-3.95
58,2,68,137.03,-3.16,171.29,-3.95
58,3,57,118.06,-3.16,147.57,-3.95
59,0,49,58.51,-3.16,73.14,-3.95
59,1,59,99.14,-3.16,123.93,-3.95
59,2,69,149.94,-3.16,187.42,-3.95
59,3,58,89.48,-3.16,111.85,-3.95
60,0,60,0.0,-3.16,0.0,-3.95
60,1,60,0.0,-3.16,0.0,-3.95
60,2,60,0.0,-3.16,0.0,-3.95
60,3,60,0.0,-3.16,0.0,-3.95
61,0,61,0.0,-3.16,0.0,-3.95
61,1,61,0.0,-3.16,0.0,-3.95
61,2,61,0.0,-3.16,0.0,-3.95
61,3,61,0.0,-3.16,0.0,-3.95
62,0,62,0.0,-3.16,0.0,-3.95
62,1,62,0.0,-3.16,0.0,-3.95
62,2,62,0.0,-3.16,0.0,-3.95
62,3,62,0.0,-3.16,0.0,-3.95
63,0,63,0.0,-3.16,0.0,-3.95
63,1,63,0.0,-3.16,0.0,-3.95
63,2,63,0.0,-3.16,0.0,-3.95
63,3,63,0.0,-3.16,0.0,-3.95
64,0,64,0.0,-3.16,0.0,-3.95
64,1,64,0.0,-3.16,0.0,-3.95
64,2,64,0.0,-3.16,0.0,-3.95
64,3,64,0.0,-3.16,0.0,-3.95
65,0,65,101.42,-3.16,126.77,-3.95
65,1,66,137.26,-3.16,171.57,-3.95
65,2,65,101.42,-3.16,126.77,-3.95
65,3,65,101.42,-3.16,126.77,-3.95
66,0,56,101.42,-3.16,126.77,-3.95
66,1,67,158.06,-3.16,197.57,-3.95
66,2,76,158.06,-3.16,197.57,-3.95
66,3,66,137.26,-3.16,171.57,-3.95
67,0,57,118.06,-3.16,147.57,-3.95
67,1,68,137.03,-3.16,171.29,-3.95
67,2,77,158.06,-3.16,197.57,-3.95
67,3,66,137.26,-3.16,171.57,-3.95
68,0,58,89.48,-3.16,111.85,-3.95
68,1,69,149.94,-3.16,187.42,-3.95
68,2,78,197.3,-3.16,246.62,-3.95
68,3,67,158.06,-3.16,197.57,-3.95
69,0,59,99.14,-3.16,123.93,-3.95
69,1,69,149.94,-3.16,187.42,-3.95
69,2,79,213.42,-3.16,266.78,-3.95
69,3,68,137.03,-3.16,171.29,-3.95
70,0,70,0.0,-3.16,0.0,-3.95
70,1,70,0.0,-3.16,0.0,-3.95
70,2,70,0.0,-3.16,0.0,-3.95
70,3,70,0.0,-3.16,0.0,-3.95
71,0,71,0.0,-3.16,0.0,-3.95
71,1,71,0.0,-3.16,0.0,-3.95
71,2,71,0.0,-3.16,0.0,-3.95
71,3,71,0.0,-3.16,0.0,-3.95
72,0,72,0.0,-3.16,0.0,-3.95
72,1,72,0.0,-3.16,0.0,-3.95
72,2,72,0.0,-3.16,0.0,-3.95
72,3,72,0.0,-3.16,0.0,-3.95
73,0,73,0.0,-3.16,0.0,-3.95
73,1,73,0.0,-3.16,0.0,-3.95
73,2,73,0.0,-3.16,0.0,-3.95
73,3,73,0.0,-3.16,0.0,-3.95
74,0,74,0.0,-3.16,0.0,-3.95
74,1,74,0.0,-3.16,0.0,-3.95
74,2,74,0.0,-3.16,0.0,-3.95
74,3,74,0.0,-3.16,0.0,-3.95
75,0,75,137.26,-3.16,171.57,-3.95
75,1,76,158.06,-3.16,197.57,-3.95
75,2,75,137.26,-3.16,171.57,-3.95
75,3,75,137.26,-3.16,171.57,-3.95
76,0,66,137.26,-3.16,171.57,-3.95
76,1,77,158.06,-3.16,197.57,-3.95
76,2,76,158.06,-3.16,197.57,-3.95
76,3,76,158.06,-3.16,197.57,-3.95
77,0,67,158.06,-3.16,197.57,-3.95
77,1,78,197.3,-3.16,246.62,-3.95
77,2,77,158.06,-3.16,197.57,-3.95
77,3,76,158.06,-3.16,197.57,-3.95
78,0,68,137.03,-3.16,171.29,-3.95
78,1,79,213.42,-3.16,266.78,-3.95
78,2,88,272.62,-3.16,340.78,-3.95
78,3,77,158.06,-3.16,197.57,-3.95
79,0,69,149.94,-3.16,187.42,-3.95
79,1,79,213.42,-3.16,266.78,-3.95
79,2,89,292.78,-3.16,365.98,-3.95
79,3,78,197.3,-3.16,246.62,-3.95
80,0,80,0.0,-3.16,0.0,-3.95
80,1,80,0.0,-3.16,0.0,-3.95
80,2,80,0.0,-3.16,0.0,-3.95
