State,Action,Objective 0,Objective 1
1,2,1.4448,4.0527
1,2,1.4515,4.0523
1,2,1.4447,4.0526
1,2,2.6785,3.7103
1,2,1.4508,4.0525
1,2,2.4147,3.7762
1,2,1.4401,4.0532
1,2,1.454,4.052
1,2,1.4405,4.0532
1,2,1.445,4.0525
1,2,2.4152,3.7756
1,2,1.4423,4.053
1,2,2.415,3.7758
1,2,1.4448,4.0526
1,2,1.4383,4.0532
1,2,1.4403,4.0531
1,2,1.4446,4.0527
1,2,1.445,4.0527
1,2,2.4147,3.7761
1,2,2.4145,3.7763
1,2,2.4154,3.7753
1,2,1.451,4.0525
1,2,1.4384,4.0532
1,2,1.4403,4.0532
1,2,1.4514,4.0523
1,2,1.4445,4.0527
1,2,1.4425,4.053
1,2,1.4392,4.0532
1,2,1.4542,4.0517
1,2,1.4405,4.0531
1,2,1.4396,4.0532
1,2,1.4378,4.0532
1,2,1.44,4.0532
1,2,2.6789,3.7098
1,2,2.6787,3.7101
1,2,1.4404,4.0532
1,2,1.4531,4.0521
1,2,2.4149,3.776
1,2,1.4445,4.0528
1,2,1.4416,4.0531
1,2,1.449,4.0525
1,2,1.4379,4.0532
1,2,1.4382,4.0532
1,2,1.4425,4.0529
1,2,2.4138,3.7764
1,2,2.6783,3.7105
1,2,1.4827,4.0237
1,2,1.4394,4.0532
1,2,2.4151,3.7757
1,2,1.4485,4.0525
1,2,1.4803,4.0238
1,2,1.4398,4.0532
1,2,1.438,4.0532
1,2,1.4402,4.0532
1,2,1.453,4.052
1,2,1.4441,4.0527
1,2,2.4153,3.7754
1,2,1.4409,4.0532
1,2,1.4391,4.0532
1,2,1.4395,4.0532
1,2,1.4531,4.052
1,2,1.4804,4.0238
1,2,1.4399,4.0532
1,2,1.4411,4.0531
1,2,1.4374,4.0532
1,2,1.4441,4.0528
1,2,1.4444,4.0528
1,2,1.4415,4.0531
1,2,2.6791,3.7097
1,2,1.4419,4.0531
1,2,2.6786,3.7102
1,2,2.6791,3.7095
1,2,1.4424,4.0529
1,2,1.4532,4.052
1,2,2.6784,3.7104
1,2,1.4389,4.0532
1,2,1.448,4.0525
1,2,1.4411,4.0532
1,2,1.4393,4.0532
1,2,1.4375,4.0532
1,2,1.4484,4.0525
1,2,1.4436,4.0529
1,2,2.679,3.7097
1,2,1.4397,4.0532
1,2,1.4442,4.0526
1,2,2.6788,3.7099
1,2,1.4527,4.0523
1,2,1.444,4.0527
1,2,1.4386,4.0532
1,2,1.4552,4.0516
1,2,1.439,4.0532
1,2,1.4439,4.0528
1,2,1.4427,4.053
1,2,2.6782,3.7105
1,2,1.4456,4.0525
1,2,1.4387,4.0532
1,2,1.4407,4.0531
1,2,1.441,4.0531
1,2,1.4526,4.0523
1,2,1.444,4.0528
1,2,1.4438,4.0527
1,2,1.4427,4.0529
1,2,2.6793,3.7093
1,2,1.4451,4.0526
1,2,1.4388,4.0532
1,2,1.4407,4.0532
1,2,1.4431,4.0529
1,2,1.4455,4.0526
1,2,1.4449,4.0527
1,2,2.4155,3.7753
1,2,1.4516,4.0523
1,2,1.4435,4.0529
1,2,1.4439,4.0529
1,2,1.4439,4.0527
2,0,3.6428,2.6235
2,0,2.086,3.1446
2,0,2.1963,3.1437
2,0,3.6343,2.6363
2,0,2.2023,3.143
2,0,2.2276,3.1419
2,0,2.1988,3.1435
2,0,3.6397,2.6271
2,0,2.0589,3.146
2,0,2.1992,3.1435
2,0,2.0599,3.1459
2,0,2.1938,3.1438
2,0,3.6424,2.624
2,0,2.0607,3.1457
2,0,3.6424,2.6239
2,0,2.0758,3.1451
2,0,2.0586,3.1459
2,0,3.6339,2.6368
2,0,2.0868,3.1444
2,0,2.0672,3.1455
2,0,2.056,3.1461
2,0,3.6337,2.637
2,0,2.0503,3.1463
2,0,3.6393,2.6275
2,0,2.0564,3.1461
2,0,2.0712,3.1454
2,0,2.0568,3.1461
2,0,3.6391,2.6277
2,0,2.2842,3.1007
2,0,3.6303,2.6409
2,0,2.0572,3.1461
2,0,3.6369,2.6333
2,0,2.0685,3.1454
2,0,3.6336,2.6371
2,0,2.0912,3.1441
2,0,2.2009,3.1432
2,0,2.0752,3.1451
2,0,2.0675,3.1455
2,0,3.6334,2.6373
2,0,3.639,2.6278
2,0,2.0679,3.1455
2,0,2.0605,3.1456
2,0,2.0808,3.1447
2,0,2.0715,3.1454
2,0,2.0497,3.1463
2,0,2.067,3.1455
2,0,2.0609,3.1456
2,0,2.0501,3.1463
2,0,2.0873,3.1445
2,0,2.0562,3.1461
2,0,2.0786,3.1449
2,0,2.052,3.1463
2,0,2.2295,3.1416
2,0,2.071,3.1454
2,0,2.2111,3.143
2,0,2.2472,3.1404
2,0,3.631,2.6396
2,0,3.6344,2.6363
2,0,2.2133,3.1428
2,0,2.0956,3.144
2,0,3.64,2.6263
2,0,3.6342,2.6365
2,0,2.2294,3.1417
2,0,2.2093,3.1429
2,0,2.0756,3.145
2,0,2.0587,3.1459
2,0,2.091,3.1441
2,0,2.0605,3.1455
2,0,2.2834,3.1007
2,0,3.634,2.6367
2,0,2.076,3.145
2,0,2.288,3.1005
2,0,2.0504,3.1463
2,0,2.2145,3.1427
2,0,2.0585,3.146
2,0,3.6338,2.6369
2,0,2.0713,3.1454
2,0,3.6395,2.6274
2,0,3.6465,2.6194
2,0,2.211,3.143
2,0,2.0742,3.1452
2,0,2.2005,3.1433
2,0,2.0784,3.1449
2,0,2.2133,3.1427
2,0,2.0575,3.1461
2,0,3.6305,2.6407
2,0,2.2157,3.1426
2,0,2.0905,3.1441
2,0,2.0733,3.1453
2,0,2.0708,3.1454
2,0,2.0688,3.1454
2,0,2.0948,3.1441
2,0,3.6461,2.6198
2,0,2.0759,3.145
2,0,2.0608,3.1455
2,0,3.6459,2.62
2,0,2.0763,3.145
2,0,2.2861,3.1007
2,0,2.0978,3.1439
2,0,2.0757,3.1451
2,0,2.1972,3.1437
2,0,2.2305,3.1415
2,0,2.2254,3.1423
2,0,2.0616,3.1455
2,0,2.0606,3.1456
2,0,2.0565,3.1461
2,0,3.6425,2.6239
2,0,2.0671,3.1455
2,0,2.0656,3.1455
2,0,2.061,3.1456
2,0,2.2197,3.1424
2,0,2.0502,3.1463
2,0,3.6304,2.6408
2,0,2.0748,3.1452
2,0,3.6304,2.6407
2,0,3.6307,2.6404
2,0,2.2156,3.1426
2,0,3.6302,2.641
2,0,2.1993,3.1435
2,0,2.0508,3.1463
2,0,2.0957,3.144
2,0,2.0512,3.1463
2,0,2.074,3.1452
2,0,2.0516,3.1463
2,0,2.2488,3.1393
2,0,2.0577,3.1461
2,0,2.0731,3.1452
2,0,2.0552,3.1462
2,0,2.1001,3.1439
2,0,3.6371,2.6331
2,0,3.6399,2.6264
2,0,2.2458,3.1409
2,0,2.0777,3.1449
2,0,2.0626,3.1455
2,0,2.2129,3.1428
2,0,2.2196,3.1424
2,0,2.0911,3.1441
2,0,2.0606,3.1455
2,0,2.0556,3.1462
2,0,2.0761,3.145
2,0,2.061,3.1455
2,0,2.0604,3.1457
2,0,2.197,3.1437
2,0,2.0496,3.1463
2,0,2.0669,3.1455
2,0,2.089,3.1442
2,0,2.287,3.1007
2,0,2.0621,3.1455
2,0,2.2022,3.1431
2,0,2.1945,3.1438
2,0,2.2381,3.1415
2,0,2.058,3.1461
2,0,2.0955,3.144
2,0,2.1991,3.1435
2,0,2.058,3.146
2,0,2.051,3.1463
2,0,2.0556,3.1461
2,0,3.6462,2.6197
2,0,2.0584,3.146
2,0,2.0514,3.1463
2,0,2.1969,3.1437
2,0,2.0575,3.146
2,0,2.0518,3.1463
2,0,3.646,2.6199
2,0,3.6463,2.6196
2,0,2.0604,3.1455
2,0,3.6375,2.6327
2,0,2.0588,3.1459
2,0,3.6429,2.6235
2,0,3.6432,2.6232
2,0,3.6373,2.6329
2,0,3.6432,2.6231
2,0,2.0592,3.1459
2,0,3.6427,2.6237
2,0,2.2428,3.1414
2,0,3.6308,2.6403
2,0,2.0663,3.1455
2,0,3.6306,2.6406
2,0,2.0884,3.1442
2,0,2.0576,3.1459
2,0,2.0615,3.1455
2,0,2.06,3.1459
2,0,2.0811,3.1447
2,0,2.2141,3.1428
2,0,3.6396,2.6273
2,0,2.0888,3.1442
2,0,2.058,3.1459
2,0,2.0548,3.1462
2,0,2.0498,3.1463
2,0,2.0815,3.1447
2,0,2.0517,3.1463
2,0,2.0584,3.1459
2,0,2.2304,3.1415
2,0,2.0732,3.1452
2,0,3.6374,2.6328
2,0,2.1947,3.1438
2,0,2.0578,3.146
2,0,3.6372,2.6331
2,0,2.2452,3.1407
2,0,2.0736,3.1452
2,0,2.0803,3.1448
2,0,3.6372,2.633
2,0,2.1004,3.1439
2,0,3.6426,2.6238
2,0,2.2146,3.1427
2,0,3.637,2.6332
2,0,3.63,2.6411
2,0,2.0573,3.1461
2,0,3.6341,2.6366
2,0,2.0743,3.1452
2,0,2.081,3.1448
2,0,2.0788,3.1449
2,0,2.2253,3.1423
2,0,3.6368,2.6334
2,0,2.0551,3.1462
2,0,2.2384,3.1413
2,0,2.0709,3.1454
2,0,3.6396,2.6271
2,0,2.0507,3.1463
2,0,2.0598,3.1459
2,0,2.0511,3.1463
2,0,2.0617,3.1455
2,0,3.6335,2.6372
2,0,2.2008,3.1433
2,0,2.087,3.1445
2,0,2.0561,3.1461
2,0,3.6333,2.6374
2,0,2.0576,3.146
2,0,3.6392,2.6276
2,0,2.0519,3.1463
2,0,2.0874,3.1445
2,0,3.6464,2.6195
2,0,2.2484,3.1396
2,0,2.1002,3.1439
2,0,3.6376,2.6327
2,0,2.0676,3.1455
2,0,2.0589,3.1459
2,0,2.2841,3.1007
2,0,2.0852,3.1447
2,0,2.0571,3.1461
2,0,2.0593,3.1459
2,0,2.068,3.1454
2,0,2.066,3.1455
2,0,2.0856,3.1447
2,0,2.0741,3.1452
2,0,3.6431,2.6233
2,0,2.0684,3.1454
2,0,2.086,3.1447
2,0,2.0745,3.1452
2,0,3.6309,2.6397
2,0,2.0812,3.1447
2,0,2.0549,3.1462
2,0,2.2276,3.142
2,0,2.077,3.1449
2,0,2.062,3.1455
2,0,2.1944,3.1438
2,0,2.2008,3.1432
2,0,2.0674,3.1455
2,0,3.6398,2.627
2,0,2.0714,3.1454
2,0,2.057,3.1461
2,0,3.6376,2.6325
2,0,3.643,2.6234
2,0,2.0872,3.1445
2,0,2.0574,3.1461
2,0,3.6433,2.623
2,0,3.6377,2.6304
2,0,3.6428,2.6236
2,0,3.6394,2.6275
2,0,2.202,3.143
2,1,1.4119,3.201
2,1,1.461,3.2001
2,1,1.4113,3.2011
2,1,1.448,3.2008
2,1,1.4596,3.2001
2,1,1.4032,3.2015
2,1,2.8134,2.7341
2,1,2.8004,2.7454
2,1,1.4106,3.2012
2,1,2.8119,2.7358
2,1,2.8124,2.7353
2,1,1.4092,3.2012
2,1,2.8127,2.7349
2,1,2.813,2.7345
2,1,1.4153,3.2009
2,1,2.8125,2.7351
2,1,1.4478,3.2008
2,1,1.4107,3.2012
2,1,1.4083,3.2013
2,1,1.4172,3.2009
2,1,1.4668,3.1998
2,1,1.411,3.201
2,1,1.4086,3.2012
2,1,1.4475,3.2008
2,1,1.4021,3.2015
2,1,1.4609,3.2001
2,1,2.7724,2.747
2,1,2.8129,2.7348
2,1,2.8132,2.7344
2,1,1.4669,3.1998
2,1,1.4525,3.2003
2,1,1.4105,3.2012
2,1,1.4109,3.2012
2,1,1.4018,3.2015
2,1,1.417,3.2009
2,1,2.8131,2.7344
2,1,2.8129,2.7347
2,1,1.4502,3.2006
2,1,2.7722,2.7471
2,1,2.7997,2.7461
2,1,1.408,3.2014
2,1,2.8118,2.7359
2,1,1.4167,3.2009
2,1,1.4506,3.2005
2,1,2.8105,2.736
2,1,2.8122,2.7355
2,1,1.4124,3.201
2,1,2.812,2.7357
2,1,1.4085,3.2012
2,1,1.4671,3.1998
2,1,1.4499,3.2006
2,1,1.4506,3.2004
2,1,1.4125,3.201
2,1,2.7726,2.7468
2,1,1.4664,3.1999
2,1,2.7999,2.7459
2,1,1.4513,3.2004
2,1,1.4082,3.2013
2,1,1.4541,3.2002
2,1,1.4014,3.2015
2,1,2.7727,2.7467
2,1,1.4521,3.2003
2,1,2.7725,2.7469
2,1,2.7725,2.7468
2,1,2.8133,2.7343
2,1,2.8133,2.7342
2,1,1.4665,3.2
2,1,1.4518,3.2003
2,1,2.8001,2.7456
2,1,1.4579,3.2002
2,1,1.41,3.2012
2,1,1.4015,3.2015
2,1,2.7997,2.746
2,1,1.4019,3.2015
2,1,1.443,3.2008
2,1,2.7949,2.7464
2,1,1.4509,3.2005
